,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,ID,item,preço,quantidade,medida,Unidades,Quilos,Gramas,Litros,MLs
,89,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,90,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,91,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,92,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,93,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,94,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,95,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,96,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,97,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,98,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,99,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,100,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,101,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,102,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,103,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,104,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,105,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,106,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,107,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,Total,,32.65,,,,,,,
